556.007634143937,227.667544401177
554.402596514752,201.640176992833
560.811818855361,174.734380795942
559.794566478469,149.516030381974
556.792726602616,123.267431231548
555.996705967806,96.6522785709118
556.597487579663,70.2583576523583
546.390404728391,44.3004020381874
541.403977353579,17.0215541513041
539.211154472101,-9.81483025141435
527.386037632079,-34.5972153610003
520.193791016224,-61.5095097376737
503.29334046787,-81.3683810868374
485.052503107456,-65.6435010430681
482.245902254557,-38.8830266143047
486.056759124784,-13.2222127161712
494.279254477096,11.7054941615423
497.502326095031,36.5572910653008
488.15417749296,59.4180022903171
448.904890997927,36.0194230678338
413.631277680596,1.07987236180114
384.242015065972,-39.3709773569462
356.470786440098,-80.9973975802785
326.493738573182,-122.257264293401
286.656666825857,-146.464860510259
280.026212743165,-118.162262066701
298.392877332359,-89.4801137533675
318.377575910303,-61.9735359446193
330.935799770745,-32.7795123529486
350.920498348689,-5.27293454420038
356.494710975794,22.8149303370579
334.449514924935,-0.722472473770523
314.098262836781,-30.4348695235611
292.937993754252,-59.5594813210592
272.586741666098,-89.2718783708498
249.808438594819,-117.220919663763
220.109037904594,-124.072605488537
218.844561066489,-93.4882778299815
240.004830149018,-64.3636660324834
260.356082237172,-34.6512689826929
274.089876602199,-3.83921140227228
297.08941141556,22.7130276439735
313.250256763712,51.7617294675166
288.404958039736,41.3833321289874
265.69606676263,22.0363360581613
245.856689952813,-1.86762026287714
227.047561879454,-27.7561640828755
206.399168075262,-51.0723351516214
180.447710640874,-54.4667212568135
181.755606554022,-22.0431278674254
204.900463135511,8.11173266653016
228.266551459082,36.8697909538183
250.014605793904,66.8034197456913
276.471440326847,89.6077155360997
296.456138904791,117.114293344848
276.167800431027,109.605410473609
256.176603673301,95.7003016213246
235.3763899212,82.3829780213331
216.41544189993,66.4932816700891
198.042279130954,51.4126023132202
175.693443184275,47.8728944399006
180.825192327215,78.7543638144938
206.251778123701,103.543247103862
234.105414903313,126.568774636353
262.401515167089,146.800697675509
288.63711795795,171.001795712585
313.842472012353,197.187481248621
339.047826066757,223.373166784656
364.474411863244,248.162050074025
392.77051212702,268.393973113181
421.066612390796,288.625896152337
431.419017010195,318.186473254218
